MainTab,SubTab,Branch,TalentName,LogicalTalentID,LogicalTalentName,LogicalRank,LogicalGroupingEvidence,NodeID,Rank,MaxRank,Cost,PointCurrency,RawLevelUpCostValue,CostConfidence,RequiredLevel,ParentNodeID,RelationScope,ProgressionDepth,VisualRow,VisualColumn,NodeOffset,EffectType,RawValue,DisplayedValue,MarginalGain,CumulativeGain,Unit,BuffID,AbilityID,Confidence
GSSkillTree,Arc,Visée sécurisée,Tir d'esquive,node:2255301,Tir d'esquive,1,RAW_NODE_ONLY,2255301,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2255101,NODE,1,3,2,"[0,0,0]",TriggeredBuff,[200000313],[200000313],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000034,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée sécurisée,Tir en pleine tête,node:2255303,Tir en pleine tête,1,RAW_NODE_ONLY,2255303,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2255202,NODE,2,3,4,"[0,0,0]",TriggeredBuff,[200000314],[200000314],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000035,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée sécurisée,Pénétration de défense augmentée 1/3,node:2255402,Pénétration de défense augmentée,1,RAW_NODE_ONLY,2255402,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2255303,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.25%,%,200000036,,FORTEMENT PROBABLE
GSSkillTree,Arc,Visée sécurisée,Pénétration de défense augmentée 2/3,node:2255402,Pénétration de défense augmentée,2,RAW_NODE_ONLY,2255402,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2255303,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.5%,%,200000036,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée sécurisée,Pénétration de défense augmentée 3/3,node:2255402,Pénétration de défense augmentée,3,RAW_NODE_ONLY,2255402,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2255303,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.75%,%,200000036,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arc,Visée sécurisée,Visée sécurisée,node:2255501,Visée sécurisée,1,RAW_NODE_ONLY,2255501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2255301,2255402",NODE,4,5,2,"[0,0,0]",DamP,550,5.5%,5.5%,5.5%,%,200000037,,FORTEMENT PROBABLE
GSSkillTree,Arc,Visée sécurisée,Visée sécurisée,node:2255501,Visée sécurisée,1,RAW_NODE_ONLY,2255501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2255301,2255402",NODE,4,5,2,"[0,0,0]",DamageByDistance,-1550,-1550,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000037,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arc,Visée sécurisée,Distance parfaite,node:2255602,Distance parfaite,1,RAW_NODE_ONLY,2255602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2255501,NODE,5,6,3,"[0,0,0]",TriggeredBuff,"[200000359,200000360]","[200000359,200000360]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000358,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Dégâts de compétence à l'arme à feu augmentés 1/3,node:2356101,Dégâts de compétence à l'arme à feu augmentés,1,RAW_NODE_ONLY,2356101,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,4,4,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000038,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Dégâts de compétence à l'arme à feu augmentés 2/3,node:2356101,Dégâts de compétence à l'arme à feu augmentés,2,RAW_NODE_ONLY,2356101,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,4,4,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000038,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Arme à feu - Kata,Dégâts de compétence à l'arme à feu augmentés 3/3,node:2356101,Dégâts de compétence à l'arme à feu augmentés,3,RAW_NODE_ONLY,2356101,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,4,4,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000038,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Arme à feu - Kata,Attaque rapide,node:2356102,Attaque rapide,1,RAW_NODE_ONLY,2356102,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",TriggeredBuff,[200000315],[200000315],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000039,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Massacre,node:2356201,Massacre,1,RAW_NODE_ONLY,2356201,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2356101,NODE,1,2,1,"[0,0,0]",TriggeredBuff,[200000334],[200000334],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000040,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Tir à bout portant,node:2356301,Tir à bout portant,1,RAW_NODE_ONLY,2356301,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2356201,NODE,2,3,2,"[0,0,0]",TriggeredBuff,[200000317],[200000317],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000041,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Massacre II,node:2356401,Massacre II,1,RAW_NODE_ONLY,2356401,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2356301,NODE,3,4,1,"[0,0,0]",TriggeredBuff,[200000346],[200000346],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000042,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Coup d'esquive,node:2356501,Coup d'esquive,1,RAW_NODE_ONLY,2356501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2356401,NODE,4,5,2,"[0,0,0]",TriggeredBuff,[200000318],[200000318],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000043,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Arme à feu - Kata,Tir critique,node:2356602,Tir critique,1,RAW_NODE_ONLY,2356602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2356501,NODE,5,6,3,"[0,0,0]",TriggeredBuff,[200000362],[200000362],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000361,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Visée patiente,Rechargement,node:2357101,Rechargement,1,RAW_NODE_ONLY,2357101,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,1,"[0,0,0]",TriggeredBuff,[200000319],[200000319],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000044,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Visée patiente,Dégâts de compétence à l'arme à feu augmentés 1/3,node:2357102,Dégâts de compétence à l'arme à feu augmentés,1,RAW_NODE_ONLY,2357102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,4,4,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000045,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Visée patiente,Dégâts de compétence à l'arme à feu augmentés 2/3,node:2357102,Dégâts de compétence à l'arme à feu augmentés,2,RAW_NODE_ONLY,2357102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,4,4,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000045,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Visée patiente,Dégâts de compétence à l'arme à feu augmentés 3/3,node:2357102,Dégâts de compétence à l'arme à feu augmentés,3,RAW_NODE_ONLY,2357102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,4,4,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000045,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Visée patiente,Pénétration de défense augmentée 1/3,node:2357202,Pénétration de défense augmentée,1,RAW_NODE_ONLY,2357202,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2357102,NODE,1,2,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.25%,%,200000046,,FORTEMENT PROBABLE
GSSkillTree,Arme à feu,Visée patiente,Pénétration de défense augmentée 2/3,node:2357202,Pénétration de défense augmentée,2,RAW_NODE_ONLY,2357202,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2357102,NODE,1,2,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.5%,%,200000046,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Visée patiente,Pénétration de défense augmentée 3/3,node:2357202,Pénétration de défense augmentée,3,RAW_NODE_ONLY,2357202,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2357102,NODE,1,2,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.75%,%,200000046,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Visée patiente,Munitions concentrées,node:2357302,Munitions concentrées,1,RAW_NODE_ONLY,2357302,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2357202,NODE,2,3,2,"[0,0,0]",TriggeredBuff,[200000320],[200000320],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000047,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Visée patiente,Pénétration de défense augmentée 1/3,node:2357402,Pénétration de défense augmentée,1,RAW_NODE_ONLY,2357402,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2357302,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.25%,%,200000048,,FORTEMENT PROBABLE
GSSkillTree,Arme à feu,Visée patiente,Pénétration de défense augmentée 2/3,node:2357402,Pénétration de défense augmentée,2,RAW_NODE_ONLY,2357402,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2357302,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.5%,%,200000048,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Visée patiente,Pénétration de défense augmentée 3/3,node:2357402,Pénétration de défense augmentée,3,RAW_NODE_ONLY,2357402,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2357302,NODE,3,4,3,"[0,0,0]",ArmPenP,25,0.25%,0.25%,0.75%,%,200000048,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à feu,Visée patiente,Flux balistique,node:2357502,Flux balistique,1,RAW_NODE_ONLY,2357502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2357402,NODE,4,5,2,"[0,0,0]",TriggeredBuff,[200000321],[200000321],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000049,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à feu,Visée patiente,Tir relais,node:2357600,Tir relais,1,RAW_NODE_ONLY,2357600,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2357502,NODE,5,6,1,"[0,0,0]",TriggeredBuff,[200000364],[200000364],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000363,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Dégâts de compétence de Concentration augmentés 1/3,node:2358102,Dégâts de compétence de Concentration augmentés,1,RAW_NODE_ONLY,2358102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000050,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Dégâts de compétence de Concentration augmentés 2/3,node:2358102,Dégâts de compétence de Concentration augmentés,2,RAW_NODE_ONLY,2358102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000050,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Recherche de PM,Dégâts de compétence de Concentration augmentés 3/3,node:2358102,Dégâts de compétence de Concentration augmentés,3,RAW_NODE_ONLY,2358102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000050,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Recherche de PM,Détection de faiblesse,node:2358202,Détection de faiblesse,1,RAW_NODE_ONLY,2358202,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2358102,NODE,1,2,3,"[0,0,0]",WeaknessElementDamage,150,150,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000051,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Amélioration d'accablement 1/3,node:2358301,Amélioration d'accablement,1,RAW_NODE_ONLY,2358301,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2358202,NODE,2,3,2,"[0,0,0]",ElementCumulativeDam,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000052,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Amélioration d'accablement 2/3,node:2358301,Amélioration d'accablement,2,RAW_NODE_ONLY,2358301,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,2358202,NODE,2,3,2,"[0,0,0]",ElementCumulativeDam,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000052,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Recherche de PM,Amélioration d'accablement 3/3,node:2358301,Amélioration d'accablement,3,RAW_NODE_ONLY,2358301,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,2358202,NODE,2,3,2,"[0,0,0]",ElementCumulativeDam,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000052,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Recherche de PM,Amélioration de chaos 1/3,node:2358303,Amélioration de chaos,1,RAW_NODE_ONLY,2358303,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2358202,NODE,2,3,4,"[0,0,0]",ElementCumulativeDam,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000053,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Amélioration de chaos 2/3,node:2358303,Amélioration de chaos,2,RAW_NODE_ONLY,2358303,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,2358202,NODE,2,3,4,"[0,0,0]",ElementCumulativeDam,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000053,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Recherche de PM,Amélioration de chaos 3/3,node:2358303,Amélioration de chaos,3,RAW_NODE_ONLY,2358303,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,2358202,NODE,2,3,4,"[0,0,0]",ElementCumulativeDam,1,1,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000053,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Recherche de PM,Recherche d'élément,node:2358501,Recherche d'élément,1,RAW_NODE_ONLY,2358501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2358301,NODE,3,4,2,"[0,0,0]",EnhanceElementValue,150,150,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000054,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Onde de mana,node:2358503,Onde de mana,1,RAW_NODE_ONLY,2358503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2358303,NODE,3,4,4,"[0,0,0]",BaseStatConversionOnSkillDamage,2,2,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000055,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Recherche de PM,Énergie de mana dissimulée,node:2358502,Énergie de mana dissimulée,1,RAW_NODE_ONLY,2358502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2358501,2358503",NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000366],[200000366],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000365,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Dégâts de compétence de Concentration augmentés 1/3,node:2359101,Dégâts de compétence de Concentration augmentés,1,RAW_NODE_ONLY,2359101,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000056,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Dégâts de compétence de Concentration augmentés 2/3,node:2359101,Dégâts de compétence de Concentration augmentés,2,RAW_NODE_ONLY,2359101,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000056,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Énergie de mana fluide,Dégâts de compétence de Concentration augmentés 3/3,node:2359101,Dégâts de compétence de Concentration augmentés,3,RAW_NODE_ONLY,2359101,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,2,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000056,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Énergie de mana fluide,Dégâts de compétence de Concentration augmentés 1/3,node:2359103,Dégâts de compétence de Concentration augmentés,1,RAW_NODE_ONLY,2359103,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,4,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000057,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Dégâts de compétence de Concentration augmentés 2/3,node:2359103,Dégâts de compétence de Concentration augmentés,2,RAW_NODE_ONLY,2359103,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000057,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Énergie de mana fluide,Dégâts de compétence de Concentration augmentés 3/3,node:2359103,Dégâts de compétence de Concentration augmentés,3,RAW_NODE_ONLY,2359103,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,4,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000057,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Énergie de mana fluide,Amélioration de mana,node:2359202,Amélioration de mana,1,RAW_NODE_ONLY,2359202,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2359101,2359103",NODE,1,2,3,"[0,0,0]",MPCostReduP,-2000,-2000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000058,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Amélioration de mana,node:2359202,Amélioration de mana,1,RAW_NODE_ONLY,2359202,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2359101,2359103",NODE,1,2,3,"[0,0,0]",IncreaseDamageByEquipGs,7,7,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000058,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Augmente les PM max 1/3,node:2359402,Augmente les PM max,1,RAW_NODE_ONLY,2359402,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2359202,NODE,2,3,3,"[0,0,0]",AddMMP,66,66,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000059,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Augmente les PM max 2/3,node:2359402,Augmente les PM max,2,RAW_NODE_ONLY,2359402,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2359202,NODE,2,3,3,"[0,0,0]",AddMMP,66,66,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000059,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Énergie de mana fluide,Augmente les PM max 3/3,node:2359402,Augmente les PM max,3,RAW_NODE_ONLY,2359402,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2359202,NODE,2,3,3,"[0,0,0]",AddMMP,66,66,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000059,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Focalisateur,Énergie de mana fluide,Combo de mana,node:2359501,Combo de mana,1,RAW_NODE_ONLY,2359501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2359402,NODE,3,4,2,"[0,0,0]",TriggeredBuff,"[200000322,200000323]","[200000322,200000323]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000060,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Carnage de mana,node:2359503,Carnage de mana,1,RAW_NODE_ONLY,2359503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2359402,NODE,3,4,4,"[0,0,0]",TriggeredBuff,[200000324],[200000324],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000061,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Focalisateur,Énergie de mana fluide,Afflux d'énergie de mana,node:2359502,Afflux d'énergie de mana,1,RAW_NODE_ONLY,2359502,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2359501,2359503",NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000369],[200000369],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000368,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Dégâts de compétence à l'arme d'hast augmentés 1/3,node:2460102,Dégâts de compétence à l'arme d'hast augmentés,1,RAW_NODE_ONLY,2460102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,5,5,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000062,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Dégâts de compétence à l'arme d'hast augmentés 2/3,node:2460102,Dégâts de compétence à l'arme d'hast augmentés,2,RAW_NODE_ONLY,2460102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,5,5,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000062,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Dégâts de compétence à l'arme d'hast augmentés 3/3,node:2460102,Dégâts de compétence à l'arme d'hast augmentés,3,RAW_NODE_ONLY,2460102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,5,5,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000062,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Smash 1/3,node:2460202,Smash,1,RAW_NODE_ONLY,2460202,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2460102,NODE,1,2,3,"[0,0,0]",BreakModifier,200,200,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000063,,CONFIRMÉ PAR LES GAMEDATA
